permalink,name,category_list,status,country_code,founded_at,company_permalink,funding_round_type,funded_at,raised_amount_usd,main_sector
actona-technologies,Actona Technologies,Business Services,acquired,USA,01-01-2000,actona-technologies,venture,08-03-2004,10000000.0,"Social, Finance, Analytics, Advertising"
actona-technologies,Actona Technologies,Business Services,acquired,USA,01-01-2000,actona-technologies,venture,14-04-2003,11000000.0,"Social, Finance, Analytics, Advertising"
actona-technologies,Actona Technologies,Business Services,acquired,USA,01-01-2000,actona-technologies,venture,16-08-2002,7000000.0,"Social, Finance, Analytics, Advertising"
acuity-pharmaceuticals,Acuity Pharmaceuticals,Health Care,acquired,USA,,acuity-pharmaceuticals,venture,07-10-2004,15000000.0,Health
acumatica,Acumatica,Accounting,operating,USA,01-01-2008,acumatica,venture,18-11-2013,10000000.0,"Social, Finance, Analytics, Advertising"
acumatica,Acumatica,Accounting,operating,USA,01-01-2008,acumatica,venture,21-10-2014,13300000.0,"Social, Finance, Analytics, Advertising"
acumen-holdings,Acumen Holdings,E-Commerce,operating,USA,01-01-1995,acumen-holdings,venture,02-02-2012,5000000.0,Others
acumen-holdings,Acumen Holdings,E-Commerce,operating,USA,01-01-1995,acumen-holdings,venture,20-12-2010,5000000.0,Others
acusphere,Acusphere,Biotechnology,ipo,USA,01-01-1993,acusphere,venture,07-07-2011,7500000.0,Cleantech / Semiconductors
acutus-medical,Acutus Medical,Biotechnology,operating,USA,01-01-2011,acutus-medical,venture,30-09-2011,5476464.0,Cleantech / Semiconductors
ad-infuse,Ad Infuse,Advertising,acquired,USA,01-11-2005,ad-infuse,venture,01-06-2006,5000000.0,"Social, Finance, Analytics, Advertising"
ad-infuse,Ad Infuse,Advertising,acquired,USA,01-11-2005,ad-infuse,venture,23-01-2008,12000000.0,"Social, Finance, Analytics, Advertising"
ad-ly,Adly,Social Media,operating,USA,01-01-2009,ad-ly,venture,11-05-2010,5000000.0,"Social, Finance, Analytics, Advertising"
adallom,Adallom,Cloud Computing,acquired,USA,01-01-2012,adallom,venture,20-01-2014,15000000.0,"News, Search and Messaging"
adamas-pharmaceuticals,Adamas Pharmaceuticals,Health Care,ipo,USA,01-01-2000,adamas-pharmaceuticals,venture,17-07-2008,8000000.0,Health
adamas-pharmaceuticals,Adamas Pharmaceuticals,Health Care,ipo,USA,01-01-2000,adamas-pharmaceuticals,venture,06-08-2007,13000000.0,Health
adamis-pharmaceuticals,Adamis Pharmaceuticals,Biotechnology,ipo,USA,01-01-2006,adamis-pharmaceuticals,venture,20-08-2014,5000000.0,Cleantech / Semiconductors
adap-tv,"Adap.tv, now a part of ONE by AOL",Advertising,acquired,USA,01-11-2006,adap-tv,venture,01-09-2008,13000000.0,"Social, Finance, Analytics, Advertising"
adap-tv,"Adap.tv, now a part of ONE by AOL",Advertising,acquired,USA,01-11-2006,adap-tv,venture,08-08-2007,10000000.0,"Social, Finance, Analytics, Advertising"
adapt-ly,Adaptly,Advertising,operating,USA,14-04-2010,adapt-ly,venture,09-05-2012,10500000.0,"Social, Finance, Analytics, Advertising"
adapt-technologies,Adapt Technologies,Advertising,acquired,USA,01-01-2001,adapt-technologies,venture,12-06-2005,10000000.0,"Social, Finance, Analytics, Advertising"
adaptive-biotechnologies,Adaptive Biotechnologies,Bio-Pharm,operating,USA,01-01-2009,adaptive-biotechnologies,venture,07-04-2014,5000000.0,Cleantech / Semiconductors
adaptive-computing,Adaptive Computing,Cloud Management,operating,USA,01-01-2001,adaptive-computing,venture,14-09-2010,14000000.0,"News, Search and Messaging"
adaptive-computing,Adaptive Computing,Cloud Management,operating,USA,01-01-2001,adaptive-computing,venture,29-02-2012,5999999.0,"News, Search and Messaging"
adaptive-insights,Adaptive Insights,Analytics,operating,USA,01-04-2003,adaptive-insights,venture,22-01-2008,14000000.0,"Social, Finance, Analytics, Advertising"
adaptive-insights,Adaptive Insights,Analytics,operating,USA,01-04-2003,adaptive-insights,venture,01-03-2007,7500000.0,"Social, Finance, Analytics, Advertising"
adaptive-insights,Adaptive Insights,Analytics,operating,USA,01-04-2003,adaptive-insights,venture,01-08-2005,7175000.0,"Social, Finance, Analytics, Advertising"
adaptive-media,"Adaptive Medias, Inc.",Advertising,ipo,USA,01-01-2012,adaptive-media,venture,12-09-2014,5200000.0,"Social, Finance, Analytics, Advertising"
adaptive-planning-2,Adaptive Planning,Business Intelligence,operating,USA,,adaptive-planning-2,venture,16-09-2005,5000000.0,"Social, Finance, Analytics, Advertising"
adaptive-planning-2,Adaptive Planning,Business Intelligence,operating,USA,,adaptive-planning-2,venture,22-01-2008,10000000.0,"Social, Finance, Analytics, Advertising"
adaptive-planning-2,Adaptive Planning,Business Intelligence,operating,USA,,adaptive-planning-2,venture,09-03-2007,7500000.0,"Social, Finance, Analytics, Advertising"
adaptiveblue,AdaptiveBlue,Entertainment,acquired,USA,01-01-2007,adaptiveblue,venture,05-12-2010,6000000.0,Entertainment
adaptiveblue,AdaptiveBlue,Entertainment,acquired,USA,01-01-2007,adaptiveblue,venture,11-01-2012,12000000.0,Entertainment
adaptivio,Adaptiv.io,Software,acquired,USA,07-04-2007,adaptivio,venture,14-01-2013,10000000.0,Others
adaptivity,Adaptivity,Enterprise Software,acquired,USA,01-01-2007,adaptivity,venture,20-09-2011,6000000.0,Others
adaptivity,Adaptivity,Enterprise Software,acquired,USA,01-01-2007,adaptivity,venture,05-10-2010,7200000.0,Others
adapx,Adapx,Collaboration,operating,USA,01-01-1999,adapx,venture,20-05-2011,5000000.0,"Social, Finance, Analytics, Advertising"
adapx,Adapx,Collaboration,operating,USA,01-01-1999,adapx,venture,12-04-2009,9000000.0,"Social, Finance, Analytics, Advertising"
adapx,Adapx,Collaboration,operating,USA,01-01-1999,adapx,venture,05-12-2007,10000000.0,"Social, Finance, Analytics, Advertising"
adara-media,ADARA,Advertising,operating,USA,01-01-2009,adara-media,venture,24-01-2012,12400000.0,"Social, Finance, Analytics, Advertising"
adara-media,ADARA,Advertising,operating,USA,01-01-2009,adara-media,venture,12-04-2011,11715160.0,"Social, Finance, Analytics, Advertising"
adarza-biosystems,Adarza BioSystems,Biotechnology,operating,USA,01-01-2008,adarza-biosystems,venture,02-10-2014,6800000.0,Cleantech / Semiconductors
adatao,Adatao,Analytics,operating,USA,01-01-2012,adatao,venture,07-08-2014,13000000.0,"Social, Finance, Analytics, Advertising"
adbrite,adBrite,Advertising,acquired,USA,01-01-2003,adbrite,venture,01-02-2006,8000000.0,"Social, Finance, Analytics, Advertising"
adbrite,adBrite,Advertising,acquired,USA,01-01-2003,adbrite,venture,01-05-2012,5400000.0,"Social, Finance, Analytics, Advertising"
adcade,Adcade,Advertising,operating,USA,27-10-2011,adcade,venture,01-11-2013,5000000.0,"Social, Finance, Analytics, Advertising"
adcare-health-systems,AdCare Health Systems,Biotechnology,ipo,USA,01-01-1988,adcare-health-systems,venture,11-07-2012,7500000.0,Cleantech / Semiconductors
adcare-health-systems,AdCare Health Systems,Biotechnology,ipo,USA,01-01-1988,adcare-health-systems,venture,07-04-2014,6500000.0,Cleantech / Semiconductors
adchemy,Adchemy,Advertising,acquired,USA,01-01-2004,adchemy,venture,22-11-2005,6400000.0,"Social, Finance, Analytics, Advertising"
additech,Additech,Automotive,operating,USA,01-01-1995,additech,venture,09-08-2006,6000000.0,Automotive & Sports
addthis,AddThis,Advertising,operating,USA,01-01-2004,addthis,venture,27-07-2007,10000000.0,"Social, Finance, Analytics, Advertising"
addthis,AddThis,Advertising,operating,USA,01-01-2004,addthis,venture,01-02-2007,5500000.0,"Social, Finance, Analytics, Advertising"
adea,Adea,Consulting,acquired,USA,01-01-1996,adea,venture,01-01-2007,5000000.0,"Social, Finance, Analytics, Advertising"
adelphic-mobile,Adelphic,Advertising,operating,USA,01-01-2010,adelphic-mobile,venture,17-12-2014,11000000.0,"Social, Finance, Analytics, Advertising"
adelphic-mobile,Adelphic,Advertising,operating,USA,01-01-2010,adelphic-mobile,venture,04-12-2012,10000000.0,"Social, Finance, Analytics, Advertising"
adesso-solutions,Adesso Solutions,Software,operating,USA,01-01-2002,adesso-solutions,venture,25-10-2010,6000000.0,Others
adesto-technologies,Adesto Technologies,Semiconductors,ipo,USA,01-01-2006,adesto-technologies,venture,11-09-2015,12400000.0,Cleantech / Semiconductors
adesto-technologies,Adesto Technologies,Semiconductors,ipo,USA,01-01-2006,adesto-technologies,venture,11-09-2012,13999995.0,Cleantech / Semiconductors
adgent007,AdGent Digital,Advertising,operating,USA,01-01-2008,adgent007,venture,27-03-2008,5300000.0,"Social, Finance, Analytics, Advertising"
adicet-bio,Adicet Bio,Biotechnology,operating,USA,,adicet-bio,venture,26-08-2015,14625000.0,Cleantech / Semiconductors
adify,Adify,Advertising,acquired,USA,08-08-2006,adify,venture,01-08-2006,8000000.0,"Social, Finance, Analytics, Advertising"
adimab,Adimab,Biotechnology,operating,USA,01-05-2007,adimab,venture,22-01-2010,8200000.0,Cleantech / Semiconductors
adimab,Adimab,Biotechnology,operating,USA,01-05-2007,adimab,venture,03-04-2012,14000000.0,Cleantech / Semiconductors
adimab,Adimab,Biotechnology,operating,USA,01-05-2007,adimab,venture,20-07-2007,6000000.0,Cleantech / Semiconductors
adimab,Adimab,Biotechnology,operating,USA,01-05-2007,adimab,venture,21-09-2007,5900000.0,Cleantech / Semiconductors
aditazz,Aditazz,Big Data,operating,USA,,aditazz,venture,01-09-2011,5600000.0,"Social, Finance, Analytics, Advertising"
adjust-2,Adjust,Analytics,operating,USA,03-04-2012,adjust-2,venture,08-09-2014,7600000.0,"Social, Finance, Analytics, Advertising"
admeld,Admeld,Advertising,acquired,USA,01-10-2007,admeld,venture,24-06-2009,8000000.0,"Social, Finance, Analytics, Advertising"
admeld,Admeld,Advertising,acquired,USA,01-10-2007,admeld,venture,10-11-2008,7000000.0,"Social, Finance, Analytics, Advertising"
admeld,Admeld,Advertising,acquired,USA,01-10-2007,admeld,venture,01-08-2010,15000000.0,"Social, Finance, Analytics, Advertising"
admitone-security,AdmitOne Security,Security,operating,USA,01-01-2002,admitone-security,venture,08-01-2008,11000000.0,Others
admitone-security,AdmitOne Security,Security,operating,USA,01-01-2002,admitone-security,venture,09-11-2005,8000000.0,Others
admob,AdMob,Advertising,acquired,USA,01-12-2006,admob,venture,29-01-2009,12500000.0,"Social, Finance, Analytics, Advertising"
admob,AdMob,Advertising,acquired,USA,01-12-2006,admob,venture,01-03-2007,15000000.0,"Social, Finance, Analytics, Advertising"
admobius,AdMobius,Advertising,acquired,USA,01-07-2011,admobius,venture,30-09-2012,5000000.0,"Social, Finance, Analytics, Advertising"
adnexus,Adnexus,Biotechnology,acquired,USA,01-01-2002,adnexus,venture,01-01-2003,13000000.0,Cleantech / Semiconductors
adometry,Adometry By Google,Advertising,acquired,USA,01-01-2005,adometry,venture,30-06-2010,6000000.0,"Social, Finance, Analytics, Advertising"
adometry,Adometry By Google,Advertising,acquired,USA,01-01-2005,adometry,venture,28-12-2012,8100000.0,"Social, Finance, Analytics, Advertising"
adometry,Adometry By Google,Advertising,acquired,USA,01-01-2005,adometry,venture,07-03-2008,10025000.0,"Social, Finance, Analytics, Advertising"
adometry,Adometry By Google,Advertising,acquired,USA,01-01-2005,adometry,venture,07-02-2007,5000000.0,"Social, Finance, Analytics, Advertising"
adomo,Adomo,Messaging,acquired,USA,01-08-1999,adomo,venture,28-06-2007,11500000.0,"News, Search and Messaging"
adomo,Adomo,Messaging,acquired,USA,01-08-1999,adomo,venture,01-11-1999,7000000.0,"News, Search and Messaging"
ador,ADOR,News,acquired,USA,01-02-2009,ador,venture,31-10-2013,8964871.0,"News, Search and Messaging"
ador,ADOR,News,acquired,USA,01-02-2009,ador,venture,08-10-2012,7500000.0,"News, Search and Messaging"
adready,AdReady,Advertising,acquired,USA,01-01-2006,adready,venture,30-04-2010,5300000.0,"Social, Finance, Analytics, Advertising"
adready,AdReady,Advertising,acquired,USA,01-01-2006,adready,venture,01-12-2007,10000000.0,"Social, Finance, Analytics, Advertising"
adrise,adRise,Advertising,operating,USA,01-11-2010,adrise,venture,19-11-2015,6000000.0,"Social, Finance, Analytics, Advertising"
adroll-semantic-sugar-inc,AdRoll,Advertising,operating,USA,01-03-2007,adroll-semantic-sugar-inc,venture,11-07-2012,15000000.0,"Social, Finance, Analytics, Advertising"
adsnative,AdsNative,Advertising,operating,USA,01-01-2013,adsnative,venture,24-09-2015,8500000.0,"Social, Finance, Analytics, Advertising"
adspace-networks,Adspace Networks,Advertising,operating,USA,01-01-1998,adspace-networks,venture,03-08-2001,14000000.0,"Social, Finance, Analytics, Advertising"
adstage,AdStage,Advertising,operating,USA,01-05-2012,adstage,venture,13-08-2014,6250000.0,"Social, Finance, Analytics, Advertising"
adteractive,Adteractive,Advertising,operating,USA,,adteractive,venture,19-01-2011,5100000.0,"Social, Finance, Analytics, Advertising"
adtoapp,AdtoApp,Marketing Automation,operating,USA,01-01-2014,adtoapp,venture,04-08-2015,6000000.0,"Social, Finance, Analytics, Advertising"
adura-technologies,Adura Technologies,Clean Energy,acquired,USA,01-01-2008,adura-technologies,venture,16-10-2008,5000000.0,Cleantech / Semiconductors
adura-technologies,Adura Technologies,Clean Energy,acquired,USA,01-01-2008,adura-technologies,venture,26-04-2012,8500000.0,Cleantech / Semiconductors
adura-technologies,Adura Technologies,Clean Energy,acquired,USA,01-01-2008,adura-technologies,venture,22-02-2010,12000000.0,Cleantech / Semiconductors
aduro-biotech,Aduro BioTech,Biotechnology,ipo,USA,01-01-2000,aduro-biotech,venture,10-09-2013,7000000.0,Cleantech / Semiconductors
aduro-biotech,Aduro BioTech,Biotechnology,ipo,USA,01-01-2000,aduro-biotech,venture,31-01-2013,6500000.0,Cleantech / Semiconductors
advance-display-technologies,ADVANCE DISPLAY TECHNOLOGIES,Electrical Distribution,operating,USA,,advance-display-technologies,venture,15-06-2009,8105638.0,Manufacturing
advance-medical,ADVANCE Medical,Health Care,operating,USA,,advance-medical,venture,31-05-2011,6000000.0,Health
advanced-analogic-technologies,Advanced Analogic Technologies,Semiconductors,acquired,USA,,advanced-analogic-technologies,venture,20-01-2004,15000000.0,Cleantech / Semiconductors
advanced-animal-diagnostics,Advanced Animal Diagnostics,Biotechnology,operating,USA,01-01-2001,advanced-animal-diagnostics,venture,08-12-2014,15000000.0,Cleantech / Semiconductors
advanced-animal-diagnostics,Advanced Animal Diagnostics,Biotechnology,operating,USA,01-01-2001,advanced-animal-diagnostics,venture,15-03-2011,11000000.0,Cleantech / Semiconductors
advanced-animal-diagnostics,Advanced Animal Diagnostics,Biotechnology,operating,USA,01-01-2001,advanced-animal-diagnostics,venture,10-04-2013,6000000.0,Cleantech / Semiconductors
advanced-bioenergy,Advanced BioEnergy,Biotechnology,operating,USA,01-01-2005,advanced-bioenergy,venture,30-12-2009,7746327.0,Cleantech / Semiconductors
advanced-biohealing,Advanced BioHealing,Biotechnology,acquired,USA,01-01-2003,advanced-biohealing,venture,21-11-2005,8000000.0,Cleantech / Semiconductors
advanced-bionutrition,Advanced BioNutrition,Biotechnology,operating,USA,,advanced-bionutrition,venture,26-06-2007,7750000.0,Cleantech / Semiconductors
advanced-bionutrition,Advanced BioNutrition,Biotechnology,operating,USA,,advanced-bionutrition,venture,14-01-2005,7500000.0,Cleantech / Semiconductors
advanced-cell-diagnostics,Advanced Cell Diagnostics,Biotechnology,operating,USA,01-01-2007,advanced-cell-diagnostics,venture,03-09-2009,5400000.0,Cleantech / Semiconductors
advanced-cell-diagnostics,Advanced Cell Diagnostics,Biotechnology,operating,USA,01-01-2007,advanced-cell-diagnostics,venture,01-11-2012,12000000.0,Cleantech / Semiconductors
advanced-data-exchange,Advanced Data Exchange,Software,acquired,USA,01-01-1992,advanced-data-exchange,venture,28-07-2003,10000000.0,Others
advanced-diamond-technologies,Advanced Diamond Technologies,Semiconductors,operating,USA,01-01-2003,advanced-diamond-technologies,venture,14-07-2011,5200000.0,Cleantech / Semiconductors
advanced-icu-care,Advanced ICU Care,Health Care,operating,USA,01-01-2004,advanced-icu-care,venture,29-07-2015,7324989.0,Health
advanced-icu-care,Advanced ICU Care,Health Care,operating,USA,01-01-2004,advanced-icu-care,venture,29-11-2011,8000000.0,Health
advanced-inquiry-systems-inc,Advanced Inquiry Systems Inc.,Semiconductors,operating,USA,01-01-1999,advanced-inquiry-systems-inc,venture,30-07-2014,5288332.0,Cleantech / Semiconductors
advanced-inquiry-systems-inc,Advanced Inquiry Systems Inc.,Semiconductors,operating,USA,01-01-1999,advanced-inquiry-systems-inc,venture,18-08-2009,11000000.0,Cleantech / Semiconductors
advanced-inquiry-systems-inc,Advanced Inquiry Systems Inc.,Semiconductors,operating,USA,01-01-1999,advanced-inquiry-systems-inc,venture,17-11-2005,6600000.0,Cleantech / Semiconductors
advanced-inquiry-systems-inc,Advanced Inquiry Systems Inc.,Semiconductors,operating,USA,01-01-1999,advanced-inquiry-systems-inc,venture,09-07-2010,10021165.0,Cleantech / Semiconductors
advanced-practice-strategies,Advanced Practice Strategies,Internet,operating,USA,01-01-1993,advanced-practice-strategies,venture,31-03-2015,12000000.0,"News, Search and Messaging"
advanced-recognition-technologies,ART Advanced Recognition Technologies,Computers,acquired,USA,01-01-1990,advanced-recognition-technologies,venture,14-01-2004,6000000.0,Manufacturing
advanced-voice-recognition-systems,Advanced Voice Recognition Systems,Software,operating,USA,,advanced-voice-recognition-systems,venture,25-09-2008,5000000.0,Others
